test_name,millis,elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,accel_dynamic_g
upper_back_still,29670,25522,0.5293,0.1741,0.7810,-3.81,-0.08,-0.36,0.9594,0.0406
upper_back_still,29682,25534,0.5317,0.1677,0.7864,-3.53,-1.15,-0.56,0.9640,0.0360
upper_back_still,29694,25546,0.5305,0.1689,0.7856,-4.21,-1.15,-1.09,0.9629,0.0371
upper_back_still,29706,25558,0.5359,0.1672,0.7825,-4.77,-0.21,-1.22,0.9630,0.0370
upper_back_still,29734,25586,0.5273,0.1658,0.7844,-5.53,0.79,-0.91,0.9596,0.0404
upper_back_still,29746,25598,0.5354,0.1704,0.7791,-5.24,1.01,-1.18,0.9605,0.0395
upper_back_still,29758,25610,0.5339,0.1731,0.7864,-4.74,1.81,-1.00,0.9661,0.0339
upper_back_still,29770,25622,0.5256,0.1709,0.7817,-4.18,1.07,-0.98,0.9574,0.0426
upper_back_still,29782,25634,0.5352,0.1792,0.8027,-3.85,0.62,-1.69,0.9813,0.0187
upper_back_still,29794,25646,0.5334,0.1812,0.8047,-4.13,0.73,-1.84,0.9823,0.0177
upper_back_still,29806,25658,0.5334,0.1702,0.8005,-4.38,-0.37,-2.22,0.9769,0.0231
upper_back_still,29818,25670,0.5332,0.1694,0.8030,-4.60,-0.95,-2.23,0.9787,0.0213
upper_back_still,29830,25682,0.5376,0.1655,0.7959,-5.03,-1.66,-2.68,0.9746,0.0254
upper_back_still,29842,25694,0.5444,0.1650,0.7878,-5.35,-2.11,-2.68,0.9718,0.0282
upper_back_still,29875,25727,0.5325,0.1650,0.7839,-4.27,0.36,-2.19,0.9619,0.0381
upper_back_still,29887,25739,0.5317,0.1675,0.7812,-4.06,0.42,-2.04,0.9598,0.0402
upper_back_still,29899,25751,0.5273,0.1626,0.7856,-4.37,-0.19,-2.07,0.9601,0.0399
upper_back_still,29911,25763,0.5322,0.1675,0.7976,-4.58,-0.43,-1.69,0.9734,0.0266
upper_back_still,29923,25775,0.5266,0.1685,0.7996,-5.64,-0.63,-1.49,0.9721,0.0279
upper_back_still,29935,25787,0.5229,0.1692,0.7893,-6.32,-1.39,-1.09,0.9618,0.0382
upper_back_still,29947,25799,0.5232,0.1697,0.7871,-6.46,-1.18,-1.49,0.9602,0.0398
upper_back_still,29959,25811,0.5298,0.1763,0.7756,-6.30,-0.91,-1.35,0.9557,0.0443
upper_back_still,29971,25823,0.5256,0.1782,0.7771,-5.66,-1.05,-1.46,0.9550,0.0450
upper_back_still,29983,25835,0.5310,0.1731,0.7646,-4.69,-0.02,-1.76,0.9469,0.0531
upper_back_still,30011,25863,0.5200,0.1831,0.7727,-3.89,0.42,-2.14,0.9492,0.0508
upper_back_still,30023,25875,0.5305,0.1851,0.7859,-4.18,0.62,-2.44,0.9661,0.0339
upper_back_still,30035,25887,0.5339,0.1775,0.7952,-5.17,1.39,-2.18,0.9741,0.0259
upper_back_still,30047,25899,0.5330,0.1821,0.8025,-5.61,1.09,-1.91,0.9804,0.0196
upper_back_still,30059,25911,0.5337,0.1763,0.7949,-6.07,0.04,-1.75,0.9735,0.0265
upper_back_still,30071,25923,0.5305,0.1741,0.7930,-6.22,-1.13,-1.26,0.9698,0.0302
upper_back_still,30083,25935,0.5254,0.1726,0.7759,-6.02,-0.96,-0.87,0.9528,0.0472
upper_back_still,30095,25947,0.5327,0.1755,0.7693,-6.14,0.53,-0.75,0.9521,0.0479
upper_back_still,30107,25959,0.5220,0.1775,0.7717,-6.26,1.71,-0.13,0.9484,0.0516
upper_back_still,30119,25971,0.5317,0.1841,0.7905,-5.77,1.32,-0.43,0.9703,0.0297
upper_back_still,30152,26004,0.5291,0.1904,0.7812,-4.68,-0.12,-0.96,0.9626,0.0374
upper_back_still,30164,26016,0.5330,0.1914,0.7961,-4.91,1.29,-0.97,0.9770,0.0230
upper_back_still,30176,26028,0.5212,0.1931,0.8054,-5.52,1.66,-0.60,0.9786,0.0214
upper_back_still,30188,26040,0.5276,0.1907,0.7964,-6.27,0.23,-0.92,0.9741,0.0259
upper_back_still,30200,26052,0.5344,0.1777,0.7935,-5.82,-0.87,-0.86,0.9730,0.0270
upper_back_still,30212,26064,0.5232,0.1831,0.8044,-6.04,-2.08,-0.69,0.9769,0.0231
upper_back_still,30224,26076,0.5322,0.1807,0.7869,-5.44,-2.44,-0.57,0.9670,0.0330
upper_back_still,30236,26088,0.5337,0.1699,0.7842,-5.77,-1.26,-0.47,0.9637,0.0363
upper_back_still,30248,26100,0.5288,0.1719,0.7729,-5.47,-1.10,0.01,0.9522,0.0478
upper_back_still,30260,26112,0.5264,0.1729,0.7698,-4.66,-1.46,0.13,0.9484,0.0516
upper_back_still,30293,26145,0.5251,0.1709,0.7747,-4.48,0.18,-0.45,0.9514,0.0486
upper_back_still,30305,26157,0.5271,0.1794,0.7744,-4.23,1.04,-0.76,0.9538,0.0462
upper_back_still,30317,26169,0.5293,0.1799,0.7947,-3.90,3.03,-0.37,0.9716,0.0284
upper_back_still,30329,26181,0.5283,0.1763,0.7930,-3.30,2.51,-0.05,0.9690,0.0310
upper_back_still,30341,26193,0.5159,0.1860,0.8000,-2.55,1.43,-0.31,0.9700,0.0300
upper_back_still,30353,26205,0.5210,0.1936,0.8044,-1.97,-0.40,-0.66,0.9778,0.0222
upper_back_still,30365,26217,0.5317,0.1931,0.7981,-2.76,-0.76,-1.01,0.9783,0.0217
upper_back_still,30377,26229,0.5378,0.1895,0.7988,-3.72,-0.15,-0.81,0.9815,0.0185
upper_back_still,30389,26241,0.5374,0.1777,0.8091,-5.50,-0.33,-0.86,0.9874,0.0126
upper_back_still,30401,26253,0.5378,0.1763,0.8022,-6.84,-0.85,-0.63,0.9818,0.0182
upper_back_still,30453,26305,0.5278,0.1511,0.7866,-7.18,-2.78,0.67,0.9593,0.0407
upper_back_still,30465,26317,0.5244,0.1511,0.7722,-5.85,-3.98,0.66,0.9456,0.0544
upper_back_still,30477,26329,0.5334,0.1472,0.7793,-4.84,-3.66,0.72,0.9558,0.0442
upper_back_still,30489,26341,0.5322,0.1567,0.7722,-4.73,-2.67,1.06,0.9509,0.0491
upper_back_still,30501,26353,0.5229,0.1614,0.7664,-4.14,-1.67,0.89,0.9417,0.0583
upper_back_still,30513,26365,0.5234,0.1658,0.7703,-4.04,-0.55,0.68,0.9459,0.0541
upper_back_still,30525,26377,0.5347,0.1763,0.7725,-3.91,0.11,0.45,0.9558,0.0442
upper_back_still,30537,26389,0.5354,0.1938,0.7729,-4.18,1.47,0.40,0.9600,0.0400
upper_back_still,30549,26401,0.5322,0.2007,0.7964,-5.06,2.31,-0.08,0.9787,0.0213
upper_back_still,30561,26413,0.5403,0.1926,0.8035,-6.06,2.06,0.25,0.9872,0.0128
upper_back_still,30598,26450,0.5449,0.1953,0.7922,-6.11,-2.53,2.50,0.9812,0.0188
upper_back_still,30610,26462,0.5354,0.1882,0.7815,-6.27,-3.20,3.50,0.9658,0.0342
upper_back_still,30622,26474,0.5254,0.1792,0.7786,-6.63,-4.95,4.32,0.9562,0.0438
upper_back_still,30634,26486,0.5359,0.1726,0.7715,-6.60,-4.85,4.93,0.9551,0.0449
upper_back_still,30646,26498,0.5364,0.1768,0.7656,-7.36,-2.53,4.84,0.9514,0.0486
upper_back_still,30658,26510,0.5286,0.1853,0.7732,-7.49,-1.44,3.99,0.9547,0.0453
upper_back_still,30670,26522,0.5215,0.1848,0.7612,-6.82,-0.96,2.97,0.9410,0.0590
upper_back_still,30682,26534,0.5171,0.1724,0.7693,-5.09,-1.46,1.99,0.9428,0.0572
upper_back_still,30694,26546,0.5215,0.1680,0.7686,-3.47,-2.03,1.19,0.9438,0.0562
upper_back_still,30706,26558,0.5232,0.1543,0.7705,-2.14,-1.37,0.31,0.9440,0.0560
upper_back_still,30734,26586,0.5330,0.1321,0.7786,-0.44,0.15,-1.20,0.9527,0.0473
upper_back_still,30746,26598,0.5332,0.1392,0.7812,-0.50,0.18,-1.31,0.9560,0.0440
upper_back_still,30758,26610,0.5334,0.1382,0.7700,-0.97,0.14,-1.78,0.9469,0.0531
upper_back_still,30770,26622,0.5405,0.1416,0.7825,-1.50,1.82,-2.12,0.9615,0.0385
upper_back_still,30782,26634,0.5315,0.1526,0.7783,-1.51,3.01,-2.09,0.9548,0.0452
upper_back_still,30794,26646,0.5293,0.1497,0.7974,-1.73,2.60,-2.71,0.9687,0.0313
upper_back_still,30806,26658,0.5427,0.1545,0.8132,-1.34,2.04,-3.05,0.9898,0.0102
upper_back_still,30818,26670,0.5442,0.1521,0.8123,-1.21,0.40,-2.76,0.9895,0.0105
upper_back_still,30830,26682,0.5461,0.1509,0.8115,-1.45,-0.98,-2.78,0.9898,0.0102
upper_back_still,30842,26694,0.5356,0.1460,0.8022,-1.69,-1.90,-2.38,0.9756,0.0244
upper_back_still,30875,26727,0.5447,0.1548,0.7852,-4.87,-2.75,-0.87,0.9680,0.0320
upper_back_still,30887,26739,0.5447,0.1511,0.7751,-6.88,-1.69,-0.15,0.9594,0.0406
upper_back_still,30899,26751,0.5413,0.1497,0.7734,-7.87,-0.19,0.52,0.9558,0.0442
upper_back_still,30911,26763,0.5444,0.1626,0.7742,-8.47,0.08,1.27,0.9603,0.0397
upper_back_still,30923,26775,0.5315,0.1636,0.7861,-8.23,0.30,1.47,0.9629,0.0371
upper_back_still,30935,26787,0.5391,0.1714,0.7996,-8.07,0.51,1.39,0.9794,0.0206
upper_back_still,30947,26799,0.5227,0.1699,0.7935,-7.17,-0.49,1.08,0.9652,0.0348
upper_back_still,30959,26811,0.5347,0.1689,0.7917,-6.90,-2.69,0.64,0.9702,0.0298
upper_back_still,30971,26823,0.5273,0.1631,0.7876,-7.42,-3.87,0.47,0.9618,0.0382
upper_back_still,30983,26835,0.5342,0.1626,0.7805,-8.04,-4.13,0.19,0.9597,0.0403
upper_back_still,31016,26868,0.5371,0.1589,0.7573,-9.34,-2.44,-0.88,0.9420,0.0580
upper_back_still,31028,26880,0.5325,0.1638,0.7585,-9.36,-2.02,-0.79,0.9411,0.0589
upper_back_still,31040,26892,0.5342,0.1614,0.7458,-8.71,-0.33,-1.15,0.9315,0.0685
upper_back_still,31052,26904,0.5308,0.1636,0.7471,-8.91,0.53,-1.01,0.9309,0.0691
upper_back_still,31064,26916,0.5264,0.1682,0.7566,-8.98,0.82,-1.18,0.9369,0.0631
upper_back_still,31076,26928,0.5325,0.1770,0.7678,-8.85,2.86,-1.66,0.9510,0.0490
upper_back_still,31088,26940,0.5298,0.1731,0.7881,-8.00,3.96,-1.76,0.9653,0.0347
upper_back_still,31100,26952,0.5308,0.1719,0.7842,-6.37,3.03,-2.21,0.9624,0.0376
upper_back_still,31112,26964,0.5361,0.1721,0.7954,-4.39,2.11,-2.13,0.9745,0.0255
upper_back_still,31124,26976,0.5310,0.1682,0.7881,-2.72,2.21,-2.50,0.9651,0.0349
upper_back_still,31152,27004,0.5452,0.1689,0.7939,-0.06,1.04,-2.64,0.9778,0.0222
upper_back_still,31164,27016,0.5396,0.1650,0.7859,0.51,-0.08,-3.03,0.9675,0.0325
upper_back_still,31176,27028,0.5508,0.1665,0.7827,0.26,0.94,-2.98,0.9715,0.0285
upper_back_still,31188,27040,0.5500,0.1636,0.7993,-0.77,1.70,-2.99,0.9840,0.0160
upper_back_still,31200,27052,0.5498,0.1670,0.7964,-1.86,1.21,-3.05,0.9820,0.0180
upper_back_still,31212,27064,0.5408,0.1729,0.7891,-3.52,0.83,-3.15,0.9721,0.0279
upper_back_still,31224,27076,0.5422,0.1682,0.8079,-4.37,1.18,-2.87,0.9874,0.0126
upper_back_still,31236,27088,0.5337,0.1694,0.7861,-4.73,0.46,-2.56,0.9652,0.0348
upper_back_still,31248,27100,0.5376,0.1638,0.7859,-4.80,-0.87,-2.67,0.9662,0.0338
upper_back_still,31260,27112,0.5251,0.1580,0.7903,-5.45,-2.30,-2.58,0.9619,0.0381
upper_back_still,31293,27145,0.5342,0.1597,0.7788,-6.71,1.20,-2.12,0.9578,0.0422
upper_back_still,31305,27157,0.5332,0.1562,0.7786,-6.00,0.56,-1.70,0.9565,0.0435
upper_back_still,31317,27169,0.5327,0.1616,0.7771,-4.86,-0.28,-1.33,0.9559,0.0441
upper_back_still,31329,27181,0.5269,0.1665,0.7769,-4.27,0.08,-0.95,0.9533,0.0467
upper_back_still,31341,27193,0.5332,0.1775,0.7683,-3.89,2.81,-1.12,0.9519,0.0481
upper_back_still,31353,27205,0.5251,0.1729,0.7932,-3.71,4.07,-1.33,0.9669,0.0331
upper_back_still,31365,27217,0.5288,0.1853,0.8118,-4.16,2.50,-1.34,0.9864,0.0136
upper_back_still,31377,27229,0.5242,0.1909,0.8091,-4.63,0.27,-1.92,0.9828,0.0172
upper_back_still,31389,27241,0.5339,0.1816,0.8064,-5.44,-0.74,-1.97,0.9841,0.0159
upper_back_still,31401,27253,0.5396,0.1807,0.7920,-5.99,-1.05,-2.11,0.9752,0.0248
upper_back_still,31429,27281,0.5364,0.1667,0.7664,-6.53,-0.33,-1.93,0.9502,0.0498
upper_back_still,31441,27293,0.5359,0.1733,0.7771,-6.39,2.37,-1.96,0.9597,0.0403
upper_back_still,31453,27305,0.5229,0.1707,0.7832,-5.54,1.94,-2.36,0.9571,0.0429
upper_back_still,31465,27317,0.5208,0.1653,0.7876,-4.49,1.02,-3.27,0.9585,0.0415
upper_back_still,31477,27329,0.5249,0.1677,0.7891,-4.02,0.36,-3.37,0.9624,0.0376
upper_back_still,31489,27341,0.5203,0.1748,0.7966,-3.57,0.21,-3.84,0.9674,0.0326
upper_back_still,31501,27353,0.5237,0.1648,0.7954,-3.64,0.00,-4.05,0.9665,0.0335
upper_back_still,31513,27365,0.5234,0.1589,0.7852,-3.13,-0.29,-3.95,0.9569,0.0431
upper_back_still,31525,27377,0.5293,0.1594,0.7744,-2.98,-0.86,-3.55,0.9515,0.0485
upper_back_still,31537,27389,0.5396,0.1624,0.7676,-2.89,0.48,-3.05,0.9522,0.0478
upper_back_still,31570,27422,0.5322,0.1685,0.8040,-5.51,1.90,-1.88,0.9788,0.0212
upper_back_still,31582,27434,0.5403,0.1768,0.7986,-7.40,1.56,-1.21,0.9802,0.0198
upper_back_still,31594,27446,0.5273,0.1741,0.7981,-8.60,0.64,-1.09,0.9723,0.0277
upper_back_still,31606,27458,0.5288,0.1814,0.7996,-8.76,0.36,-0.41,0.9756,0.0244
upper_back_still,31618,27470,0.5251,0.1833,0.7798,-8.08,0.07,-0.41,0.9578,0.0422
upper_back_still,31630,27482,0.5281,0.1802,0.7935,-6.27,0.64,0.00,0.9700,0.0300
upper_back_still,31642,27494,0.5256,0.1816,0.7993,-4.71,-0.50,0.21,0.9738,0.0262
upper_back_still,31654,27506,0.5242,0.1838,0.7827,-3.70,-2.40,0.27,0.9598,0.0402
upper_back_still,31666,27518,0.5332,0.1858,0.7666,-3.73,-1.37,-0.22,0.9521,0.0479
upper_back_still,31678,27530,0.5315,0.1775,0.7817,-4.14,0.76,-0.76,0.9618,0.0382
upper_back_still,31711,27563,0.5291,0.1775,0.7854,-5.02,0.50,-1.57,0.9635,0.0365
upper_back_still,31723,27575,0.5315,0.1780,0.7822,-4.64,0.76,-1.55,0.9623,0.0377
upper_back_still,31735,27587,0.5208,0.1812,0.7849,-3.69,0.76,-1.25,0.9592,0.0408
upper_back_still,31747,27599,0.5286,0.1836,0.7874,-2.64,0.06,-1.08,0.9659,0.0341
upper_back_still,31759,27611,0.5200,0.1826,0.7903,-2.21,-0.07,-0.95,0.9635,0.0365
upper_back_still,31771,27623,0.5237,0.1787,0.7864,-2.43,0.12,-0.56,0.9615,0.0385
upper_back_still,31783,27635,0.5232,0.1836,0.7983,-3.17,0.25,-0.86,0.9720,0.0280
upper_back_still,31795,27647,0.5330,0.1841,0.7927,-3.21,0.77,-0.61,0.9728,0.0272
upper_back_still,31807,27659,0.5215,0.1765,0.7993,-3.30,-0.16,-0.34,0.9706,0.0294
upper_back_still,31819,27671,0.5186,0.1868,0.7942,-2.93,-0.56,-0.22,0.9667,0.0333
upper_back_still,31871,27723,0.5361,0.1814,0.8083,-6.28,-0.66,1.52,0.9868,0.0132
upper_back_still,31883,27735,0.5293,0.1799,0.7937,-7.06,-0.42,1.67,0.9708,0.0292
upper_back_still,31895,27747,0.5195,0.1697,0.7856,-7.01,-0.48,1.44,0.9570,0.0430
upper_back_still,31907,27759,0.5291,0.1682,0.7961,-6.00,-0.22,1.55,0.9706,0.0294
upper_back_still,31919,27771,0.5159,0.1743,0.8044,-5.24,-0.53,1.79,0.9714,0.0286
upper_back_still,31931,27783,0.5234,0.1787,0.7957,-4.84,-1.02,1.53,0.9690,0.0310
upper_back_still,31943,27795,0.5283,0.1716,0.8088,-4.96,-2.04,1.17,0.9812,0.0188
upper_back_still,31955,27807,0.5193,0.1702,0.7920,-5.18,-1.98,0.72,0.9622,0.0378
upper_back_still,31967,27819,0.5259,0.1709,0.8005,-5.84,-1.54,0.08,0.9729,0.0271
upper_back_still,31979,27831,0.5291,0.1753,0.7957,-6.70,-0.66,-0.33,0.9714,0.0286
upper_back_still,32016,27868,0.5259,0.1619,0.7991,-5.95,-5.54,-1.19,0.9702,0.0298
upper_back_still,32028,27880,0.5408,0.1570,0.7961,-6.27,-6.09,-0.87,0.9752,0.0248
upper_back_still,32040,27892,0.5261,0.1606,0.7791,-6.39,-3.93,-0.37,0.9537,0.0463
upper_back_still,32052,27904,0.5212,0.1572,0.7673,-6.09,-3.64,-0.82,0.9409,0.0591
upper_back_still,32064,27916,0.5291,0.1726,0.7727,-5.49,-2.51,-0.74,0.9522,0.0478
upper_back_still,32076,27928,0.5276,0.1716,0.7703,-5.60,-2.02,-1.21,0.9493,0.0507
upper_back_still,32088,27940,0.5239,0.1721,0.7671,-5.28,-2.05,-1.21,0.9447,0.0553
upper_back_still,32100,27952,0.5288,0.1755,0.7642,-5.56,-2.18,-0.86,0.9457,0.0543
upper_back_still,32112,27964,0.5303,0.1729,0.7654,-6.20,-1.00,-0.82,0.9470,0.0530
upper_back_still,32124,27976,0.5288,0.1775,0.7844,-6.37,-0.61,-0.77,0.9625,0.0375
upper_back_still,32152,28004,0.5369,0.1765,0.7776,-6.05,0.05,-0.92,0.9613,0.0387
upper_back_still,32164,28016,0.5298,0.1733,0.7803,-6.21,-0.39,-1.31,0.9589,0.0411
upper_back_still,32176,28028,0.5266,0.1790,0.7849,-6.43,-0.38,-1.76,0.9620,0.0380
upper_back_still,32188,28040,0.5339,0.1741,0.7871,-6.31,0.64,-2.21,0.9669,0.0331
upper_back_still,32200,28052,0.5334,0.1641,0.7871,-6.12,0.96,-2.41,0.9649,0.0351
upper_back_still,32212,28064,0.5291,0.1555,0.8054,-6.02,0.40,-2.34,0.9761,0.0239
upper_back_still,32224,28076,0.5342,0.1477,0.7891,-5.60,-0.37,-2.54,0.9643,0.0357
upper_back_still,32236,28088,0.5266,0.1543,0.7954,-4.82,-1.11,-2.27,0.9663,0.0337
upper_back_still,32248,28100,0.5388,0.1606,0.7817,-4.58,-1.09,-2.45,0.9629,0.0371
upper_back_still,32260,28112,0.5476,0.1611,0.7827,-4.31,0.62,-1.72,0.9688,0.0312
upper_back_still,32293,28145,0.5417,0.1812,0.7859,-5.34,0.95,0.50,0.9716,0.0284
upper_back_still,32305,28157,0.5420,0.1736,0.7961,-5.80,-0.38,1.18,0.9786,0.0214
upper_back_still,32317,28169,0.5366,0.1753,0.7852,-6.45,-1.38,1.63,0.9670,0.0330
upper_back_still,32329,28181,0.5391,0.1794,0.7798,-6.69,-2.93,2.27,0.9648,0.0352
upper_back_still,32341,28193,0.5447,0.1736,0.7715,-7.05,-3.15,2.06,0.9602,0.0398
upper_back_still,32353,28205,0.5361,0.1780,0.7632,-6.98,-2.33,2.18,0.9495,0.0505
upper_back_still,32365,28217,0.5388,0.1714,0.7734,-6.37,-2.01,2.02,0.9581,0.0419
upper_back_still,32377,28229,0.5408,0.1648,0.7612,-5.47,-0.80,2.12,0.9482,0.0518
upper_back_still,32389,28241,0.5276,0.1628,0.7544,-4.52,0.48,1.74,0.9349,0.0651
upper_back_still,32401,28253,0.5334,0.1677,0.7632,-3.85,1.57,1.35,0.9461,0.0539
upper_back_still,32434,28286,0.5166,0.1692,0.7986,-3.70,-0.69,-0.11,0.9660,0.0340
upper_back_still,32446,28298,0.5322,0.1643,0.7825,-3.20,-0.08,-0.61,0.9605,0.0395
upper_back_still,32458,28310,0.5344,0.1577,0.7847,-2.97,1.02,-0.67,0.9624,0.0376
upper_back_still,32470,28322,0.5251,0.1633,0.7854,-2.40,1.01,-0.85,0.9588,0.0412
upper_back_still,32482,28334,0.5344,0.1548,0.7898,-2.44,0.32,-1.31,0.9661,0.0339
upper_back_still,32494,28346,0.5366,0.1479,0.7891,-2.60,1.08,-1.56,0.9656,0.0344
upper_back_still,32506,28358,0.5366,0.1504,0.7910,-3.60,0.50,-0.99,0.9676,0.0324
upper_back_still,32518,28370,0.5405,0.1497,0.8027,-4.47,-0.69,-0.92,0.9793,0.0207
upper_back_still,32530,28382,0.5374,0.1536,0.7961,-5.59,-1.27,-0.69,0.9727,0.0273
upper_back_still,32542,28394,0.5312,0.1504,0.7891,-6.36,-2.37,-0.71,0.9630,0.0370
upper_back_still,32570,28422,0.5334,0.1472,0.7893,-6.28,-2.12,-0.18,0.9640,0.0360
upper_back_still,32582,28434,0.5403,0.1536,0.7866,-6.11,-1.38,-0.13,0.9666,0.0334
upper_back_still,32594,28446,0.5320,0.1494,0.7761,-5.20,-2.26,-0.17,0.9527,0.0473
upper_back_still,32606,28458,0.5195,0.1633,0.7778,-4.46,-4.41,-0.52,0.9495,0.0505
upper_back_still,32618,28470,0.5286,0.1506,0.7395,-3.18,-4.06,-0.65,0.9214,0.0786
upper_back_still,32630,28482,0.5371,0.1587,0.7600,-3.15,-0.82,-0.96,0.9441,0.0559
upper_back_still,32642,28494,0.5347,0.1677,0.7739,-4.43,2.02,-1.51,0.9555,0.0445
upper_back_still,32654,28506,0.5298,0.1643,0.7744,-5.37,3.44,-1.89,0.9526,0.0474
upper_back_still,32666,28518,0.5212,0.1770,0.7903,-5.90,1.80,-2.64,0.9631,0.0369
upper_back_still,32678,28530,0.5283,0.1711,0.7820,-6.24,1.55,-2.97,0.9591,0.0409
upper_back_still,32711,28563,0.5420,0.1790,0.7991,-6.31,3.34,-3.55,0.9820,0.0180
upper_back_still,32723,28575,0.5374,0.1765,0.7974,-6.37,3.44,-3.18,0.9776,0.0224
upper_back_still,32735,28587,0.5305,0.1724,0.7991,-5.07,1.53,-3.01,0.9745,0.0255
upper_back_still,32747,28599,0.5400,0.1724,0.8030,-4.24,-1.25,-2.84,0.9829,0.0171
upper_back_still,32759,28611,0.5496,0.1697,0.7944,-3.73,-1.58,-2.21,0.9808,0.0192
upper_back_still,32771,28623,0.5510,0.1663,0.7834,-3.92,-0.73,-1.64,0.9721,0.0279
upper_back_still,32783,28635,0.5469,0.1760,0.7761,-3.98,-0.47,-1.21,0.9656,0.0344
upper_back_still,32795,28647,0.5400,0.1743,0.7778,-4.34,-0.60,-0.90,0.9628,0.0372
upper_back_still,32807,28659,0.5486,0.1780,0.7795,-5.24,-1.71,-0.79,0.9697,0.0303
upper_back_still,32819,28671,0.5361,0.1780,0.7754,-5.06,1.54,-1.03,0.9593,0.0407
upper_back_still,32852,28704,0.5347,0.1758,0.7883,-4.73,1.08,-2.53,0.9686,0.0314
upper_back_still,32864,28716,0.5195,0.1782,0.7883,-4.85,2.05,-2.75,0.9608,0.0392
upper_back_still,32876,28728,0.5210,0.1680,0.7842,-4.12,0.56,-3.46,0.9563,0.0437
upper_back_still,32888,28740,0.5281,0.1648,0.7693,-3.31,-0.29,-3.19,0.9475,0.0525
upper_back_still,32900,28752,0.5305,0.1675,0.7708,-2.84,0.26,-2.72,0.9506,0.0494
upper_back_still,32912,28764,0.5352,0.1741,0.7554,-1.93,2.94,-2.53,0.9420,0.0580
upper_back_still,32924,28776,0.5374,0.1802,0.7896,-1.24,5.22,-2.47,0.9719,0.0281
upper_back_still,32936,28788,0.5327,0.1851,0.7976,-0.66,5.29,-1.89,0.9768,0.0232
upper_back_still,32948,28800,0.5293,0.1836,0.8027,-0.88,2.68,-1.24,0.9789,0.0211
upper_back_still,32960,28812,0.5229,0.1836,0.7976,-1.53,0.28,-1.03,0.9713,0.0287
upper_back_still,32988,28840,0.5400,0.1731,0.7979,-4.73,0.38,-0.05,0.9789,0.0211
upper_back_still,33000,28852,0.5391,0.1650,0.8125,-7.22,0.59,0.59,0.9889,0.0111
upper_back_still,33012,28864,0.5356,0.1572,0.7949,-8.82,-1.08,1.11,0.9714,0.0286
upper_back_still,33024,28876,0.5286,0.1521,0.7881,-9.38,-0.80,1.86,0.9610,0.0390
upper_back_still,33036,28888,0.5305,0.1501,0.7935,-10.04,-0.27,1.83,0.9662,0.0338
upper_back_still,33048,28900,0.5198,0.1516,0.7898,-10.31,-0.60,1.82,0.9576,0.0424
upper_back_still,33060,28912,0.5195,0.1465,0.7773,-9.55,-1.00,1.34,0.9464,0.0536
upper_back_still,33072,28924,0.5195,0.1536,0.7810,-8.24,-0.97,0.70,0.9505,0.0495
upper_back_still,33084,28936,0.5176,0.1663,0.7742,-7.26,-0.47,-0.23,0.9460,0.0540
upper_back_still,33096,28948,0.5159,0.1641,0.7776,-6.73,0.32,-1.60,0.9475,0.0525
upper_back_still,33129,28981,0.5176,0.1719,0.8030,-7.27,3.26,-4.26,0.9707,0.0293
upper_back_still,33141,28993,0.5244,0.1721,0.8118,-6.85,2.86,-5.21,0.9816,0.0184
upper_back_still,33153,29005,0.5220,0.1682,0.8123,-5.93,2.08,-5.57,0.9801,0.0199
upper_back_still,33165,29017,0.5232,0.1716,0.8047,-4.57,0.70,-5.47,0.9750,0.0250
upper_back_still,33177,29029,0.5310,0.1685,0.8052,-3.66,-1.52,-5.31,0.9791,0.0209
upper_back_still,33189,29041,0.5327,0.1670,0.8005,-3.76,-1.74,-5.13,0.9760,0.0240
upper_back_still,33201,29053,0.5420,0.1719,0.7908,-4.79,-2.06,-4.21,0.9740,0.0260
upper_back_still,33213,29065,0.5361,0.1694,0.7852,-5.73,-1.78,-3.89,0.9657,0.0343
upper_back_still,33225,29077,0.5305,0.1685,0.7715,-6.17,-1.32,-3.47,0.9513,0.0487
upper_back_still,33237,29089,0.5312,0.1738,0.7737,-5.53,-1.00,-2.82,0.9545,0.0455
upper_back_still,33289,29141,0.5225,0.1809,0.7834,-3.18,-2.11,1.27,0.9589,0.0411
upper_back_still,33301,29153,0.5217,0.1772,0.7942,-3.05,-2.66,1.74,0.9666,0.0334
upper_back_still,33313,29165,0.5203,0.1758,0.7837,-3.82,-3.02,2.36,0.9569,0.0431
upper_back_still,33325,29177,0.5212,0.1860,0.7729,-4.33,-3.18,2.31,0.9507,0.0493
upper_back_still,33337,29189,0.5232,0.1892,0.7678,-4.88,-2.20,1.91,0.9482,0.0518
upper_back_still,33349,29201,0.5266,0.1853,0.7542,-4.50,0.48,1.02,0.9383,0.0617
upper_back_still,33361,29213,0.5305,0.1826,0.7573,-3.33,2.92,0.28,0.9425,0.0575
upper_back_still,33373,29225,0.5217,0.1914,0.7935,-2.59,4.45,0.08,0.9687,0.0313
upper_back_still,33385,29237,0.5176,0.1875,0.8018,-1.87,3.96,-0.01,0.9726,0.0274
upper_back_still,33397,29249,0.5129,0.1782,0.8032,-1.11,0.84,-0.85,0.9696,0.0304
upper_back_still,33434,29286,0.5293,0.1670,0.8008,-2.50,0.46,0.33,0.9743,0.0257
upper_back_still,33446,29298,0.5325,0.1489,0.7876,-2.97,-0.72,1.00,0.9623,0.0377
